Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P155961,Africa,Africa,,Regional Partnership for African Fisheries Policy Reform (RAFIP),"The Project Development Objective (PDO) is to improve the accessibility to best practices and new knowledge on fisheries management of selected SSA countries.# More specifically, this project will: # (a)#Empower the AU to take the lead on a long lasting fisheries partnership mechanism for Africa, leading to regional policy reforms;# (b)#Support knowledge exchange, advisory services, data management and monitoring support for the various current and pipeline investments in the region to ensure that lessons from successes and failures of country and LME-level investments and newly generated knowledge on fisheries are adequately disseminated, for a common understanding of the fisheries reforms necessary to meet the WSSD and the2014 Policy Framework targets; and# (c)#Support individual coastal countries to access financing to support policy reform and investment through technical support in preparation of funding proposals. Attention will be given to reflecting lessons learned from other similar projects, replicating successful interventions, and ensuring continued technical support during project implementation – so this portfolio becomes a series of case studies for the region.# # The Regional Partnership for African Fisheries Policy Reform is also a follow-up phase medium sized project to the GEF/World Bank Strategic Partnership project, which was implemented by the AU between 2009 and 2011, and the last project planned under the Program Framework Document “Strategic Partnership for Sustainable Fisheries Management in the Large Marine Ecosystems in Afica” (P125797). TheProject will be financed through a US$2 million Bank-Executed GEF Trust Fund between 2015 and 2018 for a duration of 3 years. It will act as a regional knowledge and monitoring hub for a SSA GEF/World Bank portfolio of current and pipelinefisheries reform projects (“participating projects”) and related partner-supported activities, with the objective of improving the accessibility to best practices and new knowledge on fisheries management of selected SSA countries. Within this context, it is expected that the Project will assist African coastal countries to make concrete progress towards achieving the fisheries and poverty reduction targets set by the 2002 WSSD, the follow-up 2012 United Nations Conference on Sustainable Development (Rio+20), and the 2014 Policy Framework and Reform Strategy for Fisheries and Aquaculture in Africa. The Project is designed around three thematic components as follows (see Annex C for further detail):# Component 1: Coalition building (US$0.75 million)# Component 2: Knowledge support (US$1.05 million)# Component 3: Portfolio support (US$0.20 million)",World Bank,,https://projects.worldbank.org/en/projects-operations/project-detail/P155961,"July 1, 2015","July 1, 2015",,,BANK APPROVED,O,,,,,2000000.0,AU-IBAR,,C,,,,,"June 4, 2024",
P153713,Africa,Africa,,Pastoralism & Stability in the Sahel and Horn of Africa (PASSHA),To enhance monitoring and evaluation systems and knowledge on the link between pastoralism development and stability for regional organizations and programs.,Permanent Interstate Committee on Drought Control in the Sahel (CILSS),,https://projects.worldbank.org/en/projects-operations/project-detail/P153713,"July 30, 2014","July 14, 2015","March 11, 2016","December 31, 2017",BANK APPROVED,G,,,,,2800000.0,Intergovernental Authority on Development (IGAD),,C,,,,,"July 30, 2024",
P151963,Latin America and Caribbean,Republic of Ecuador,,Ecuador - Sustainable Family Farming Modernization Project,The project development objective is to enhance incomes of small and medium sized farm households by supporting more productive andclimate-smart use of land and water.,Ministry of Agriculture and Livestock,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P151963,"November 3, 2014","July 15, 2015","December 16, 2015","December 31, 2023",BANK APPROVED,O,,65000000.0,0.0,,20000000.0,REPUBLIC OF ECUADOR,,B,,,,,"May 18, 2024",
P150976,Western and Central Africa,Republic of Senegal,,Senegal-Third Governance and Growth Support Credit,"This program document proposes third and last Governance and Growth Support Credit for the Republic of Senegal in the amount of SDR ?? million (US$?? million equivalent). This operation is the third and last in a series of three GGSCs, following a series of two Poverty Reduction Support Credits (PRSCs IV and V) completed over 2009-2011. The proposed operation supports the Recipient’s efforts to improve economic governance by strengthening government accountability, public sector performance, and promoting growth through private sector development. Policies and reforms supported by this operation are well aligned with Senegal’s National Strategy for Economic and Social Development (SNDES ) and with the Senegal Emergent Plan, which the Bank supports. The proposed operation is also fully consistent with the objectives of the Bank’s FY13-17 Country Partnership Strategy, presented to the Board in February 2013.",Ministry of Economy and Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P150976,"July 23, 2015","July 23, 2015","August 28, 2015","July 31, 2016",BANK APPROVED,I,,0.0,50000000.0,,0.0,République du Sénégal,,,,,,,"March 6, 2024",
P128421,South Asia,Republic of India,,IN INTEGRATED FLOOD AND EROSION MANAGEMENT IN NORTHEAST REGION,"The proposed development objective is to improve soil and watershed management practices and flood management systems in selected states of the Brahmaputra River Basin (i.e., Nagaland, Assam, and Meghalaya). This will contribute to improved long-term resilience of selected communities to flood and erosion risks.",,No,https://projects.worldbank.org/en/projects-operations/project-detail/P128421,"March 20, 2013","July 31, 2015",,,CONCEPT REVIEW,I,,0.0,150000000.0,,0.0,,,A,,,,,"December 19, 2024",
P154854,Latin America and Caribbean,Plurinational State of Bolivia,,BO Community Investment in Rural Areas Project Additional Financing,To improve access to sustainable basic infrastructure and services for the most disadvantaged rural communities selected in some ofthe poorest municipalities of Bolivia.,,No,https://projects.worldbank.org/en/projects-operations/project-detail/P154854,"May 27, 2015","August 4, 2015",,"December 31, 2020",BANK APPROVED,O,,0.0,60000000.0,,0.0,,,B,,,,,"May 10, 2022",
P131778,Western and Central Africa,Republic of Cote d'Ivoire,,Obsolete Pesticides Management Project,The Project Development Objective (PDO) is to improve the management of obsolete pesticides and associated wastes in Cote d'Ivoire by the Government and other stakeholders.,"Ministry of Environment, Urban Health and Sustainable Development",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P131778,"July 12, 2013","August 25, 2015","January 19, 2016","June 30, 2021",BANK APPROVED,O,,,,,7000000.0,Ministry of Economy and Finance,,A,,,,,"June 4, 2024",
P152623,South Asia,Democratic Socialist Republic of Sri Lanka,,North East Local Services Improvement Project - Additional Financing,The primary development objective of the project is to improve the delivery of local infrastructure services by local authorities in the Northern and Eastern Provinces of Sri Lanka in an accountable and responsive manner.,,No,https://projects.worldbank.org/en/projects-operations/project-detail/P152623,"May 26, 2015","August 26, 2015",,"August 31, 2017",BANK APPROVED,I,,0.0,20000000.0,,0.0,,,B,,,,,"August 15, 2024",
P150148,Eastern and Southern Africa,Democratic Republic of the Congo,,DRC-Statistics Development Project,"The development objective of this project is to strengthen the capacity of the National Statistical System to produce and disseminate core economic and social statistics. 
 

  &nbsp;",Institut National de la Statistique (INS),Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P150148,"June 24, 2015","August 28, 2015","June 20, 2016","December 31, 2020",BANK APPROVED,I,,0.0,45000000.0,,0.0,Democratic Republic of Congo,,C,,,,,"May 31, 2021",
P151752,Latin America and Caribbean,Dominican Republic,,Dominican Republic. FCPF REDD+ Readiness Preparation Project,The Project Development Objective (PDO) is 'to assist the Dominican Republic to design and carry out the Readiness Preparation Activities by supporting the preparation of the Recipient's REDD+ Strategy through a participatory and inclusive process.',Ministro del Ministerio de Medio Ambiente y Recursos Naturales,,https://projects.worldbank.org/en/projects-operations/project-detail/P151752,"August 27, 2015","September 14, 2015",,"August 15, 2022",BANK APPROVED,G,,,,,6000000.0,"Ministerio de Economía, Planificación y Desarrollo MEPyD",,B,,,,,"August 10, 2022",
P149434,Western and Central Africa,Burkina Faso,,Local Forest Communities Support Project,"<p>The objective of the Project is to strengthen the capacity of targeted local communities in the Targeted<br />
 Regions of Burkina Faso to participate in REDD+ programs at local, national and global levels.<br />
 &nbsp;</p>",International Union for Conservation of Nature,,https://projects.worldbank.org/en/projects-operations/project-detail/P149434,"September 16, 2015","September 16, 2015","October 13, 2015","June 30, 2021",BANK APPROVED,G,,,,,4500000.0,IUCN Burkina Faso,,B,,,,,"June 4, 2024",
P148737,Latin America and Caribbean,Republic of Honduras,,Corredor Seco Food Security Project,The objective of the Project is to enhance food and nutritional security of vulnerable households in Selected Areas of the Corredor Seco.,Secretaría de Agricultura y Ganadería,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P148737,"January 22, 2014","September 24, 2015","October 31, 2016","June 15, 2025",BANK APPROVED,G,,,,,30000000.0,Republic of Honduras,,B,,,,,"June 27, 2024",
P155259,Western and Central Africa,Republic of Cote d'Ivoire,,CI -DPO-Poverty Reduct. Support Credit 3,"Project Development Objective (Note: will be disclosed in the MOS)The development objectives are to strengthen governance, improve public administration and facilitate private-sector-led growth through three pillars : (i) Good Governance, Transparency, and Enhanced Public Financial Management; (ii) Improve the Business Climate and Revise the Legal Framework for Private Enterprise and; (iii) Strengthening Economic Sectors with High Growth PotentialBoard Schedule Comments",Ministry of Economy and Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P155259,"June 10, 2015","September 29, 2015","November 19, 2015","June 30, 2016",BANK APPROVED,I,,0.0,100000000.0,,0.0,,,,,,,,"March 6, 2024",
P151821,Latin America and Caribbean,Grenada,,Second Programmatic Resilience Building Development Policy Credit,The Program Development Objective of the proposed DPC/DPL series is to support Grenada in implementing a program of policy and institutional reforms to: (i) create conditions for private investment in a sustainable manner; (ii) support improved public resource management; and (iii) enhance resilience against natural disasters and key elements of resilience in the banking sector.,Government of Grenada,,https://projects.worldbank.org/en/projects-operations/project-detail/P151821,"October 28, 2015","October 28, 2015","November 19, 2015","November 30, 2016",BANK APPROVED,I,,5000000.0,10000000.0,,0.0,Government of Grenada,,,,,,,"August 16, 2023",
P155260,East Asia and Pacific,Socialist Republic of Viet Nam,,Vietnam Climate Innovation Center (VCIC) RETF,The project's objective is to increase green growth business innovations by supporting entrepreneurs and SMEs involved in technological solutions through the establishment and operation of the Vietnam Climate Innovation Center,Ministry of Science and Technology (MOST),,https://projects.worldbank.org/en/projects-operations/project-detail/P155260,"August 3, 2015","October 30, 2015","December 15, 2015","August 31, 2020",BANK APPROVED,O,,,,,4600000.0,Socialist Republic of Vietnam,,B,,,,,"September 4, 2024",
P151102,Europe and Central Asia,Kyrgyz Republic,,Integrated Forest Ecosystem Management,"The Project Development Objective is to strengthen the capacity of government institutions and communities to improve sustainable forest ecosystem management through investments in management planning, ecosystem restoration, and infrastructure.",Ministry of Agriculture,No,https://projects.worldbank.org/en/projects-operations/project-detail/P151102,"December 30, 2014","November 24, 2015","April 28, 2017","September 30, 2022",BANK APPROVED,,,0.0,12000000.0,,0.0,Ministry of Finance,,B,,,,,"July 31, 2023",
P151433,Eastern and Southern Africa,Kingdom of Eswatini,,Swaziland Private Sector Competitiveness,"<p>The development objective is: to support an improved investment climate and strengthen competitiveness of firms, especially in the agribusiness and tourism sectors.</p>",Ministry of Economic Planning and Development,TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P151433,"March 8, 2015","November 30, 2015",,"July 25, 2017",BANK APPROVED,I,,25000000.0,0.0,,0.0,"Ministry of Finance,Ministry of Finance",,B,,,,,"February 27, 2020",
