Project Id,Region,Country,Project Status,Project Name,Project Development Objective,Implementing Agency,Consultant Services Required,Project URL,Disclosure Date,Board Approval Date,Effective Date,Project Closing Date,Last Stage Reached,Financing Type,Total Project Cost $US,IBRD Commitment $US,IDA Commitment $US,"Total IBRD, IDA and GRANT Commitment $US",Grant Amount $US,Borrower,Lending Instrument,Environmental Assessment Category,Environmental and Social Risk,Sector 1,Sector 2,Sector 3,Last Update Date,Total_IBRD_IDA_clean
P173487,East Asia and Pacific,Republic of Indonesia,,Agriculture Value Chain Development Project (ICARE),The Project Development Objective is to support environmentally and financially sustainable and inclusive agricultural value chains in selected locations,Ministry of Agriculture,No,https://projects.worldbank.org/en/projects-operations/project-detail/P173487,"June 22, 2020","June 9, 2022","September 5, 2022","June 30, 2027",BANK APPROVED,I,,100000000.0,0.0,,0.0,The Republic of Indonesia,,,Substantial,,,,"October 13, 2023",
P170482,Western and Central Africa,Burkina Faso,,Communal Climate Action and Landscape Management Project,To strengthen sustainable landscape management and improve income generation in targeted forest areas in Burkina Faso.,"Ministry of Environment, Energy, Water and Sanitation",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P170482,"January 6, 2021","June 15, 2022","January 24, 2023","June 30, 2028",BANK APPROVED,I,,0.0,113000000.0,,12000000.0,Burkina Faso,,,Substantial,,,,"October 16, 2023",
P177305,Eastern and Southern Africa,Republic of Angola,,Smallholder Agricultural Transformation Project,To increase agricultural productivity and to promote climate resilience for smallholder farmers in selected areas.,Ministry of Agriculture and Fisheries,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P177305,"December 8, 2021","June 16, 2022","January 26, 2023","February 28, 2029",BANK APPROVED,I,,300000000.0,0.0,,0.0,Republic of Angola,,,Substantial,,,,"January 10, 2024",
P178791,Western and Central Africa,Western and Central Africa,,Niger and Mauritania Additional Financing to PRAPS-2,To improve the resilience of pastoralists and agro-pastoralists in selected areas in the Sahel region.,"Republic of Niger, Ministry in charge of Livestock,Islamic Republic of Mauritania, Ministry in charge of Livestock,Republic of Senegal, Ministry of Livestock and Animal Production,CILSS Permanent Interstate Committee for Drought Control in the Sahel,Burkina Faso, Ministry of Animal Resources and Fisheries,Republic of Mali, Ministry in charge of Livestock,Republic of Chad, Ministry of Livestock and Animal Production",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178791,"May 5, 2022","June 17, 2022",,"December 31, 2027",BANK APPROVED,I,,0.0,92000000.0,,0.0,"Burkina Faso,Republic of Niger,Republic of Chad,Republic of Mali,Republic of Senegal,Islamic Republic of Mauritania,CILSS Permanent Interstate Committee for Drought Control in the Sahel",,,,,,,"November 14, 2024",
P178650,Western and Central Africa,Burkina Faso,,Burkina Faso Emergency Local Development and Resilience Project - Additional Financing,"to improve inclusive access of communities (including Internally Displaced Persons ('IDP') ) to critical infrastructure and essential social services, and enhance their access to food in project areas",Directorate in charge of Territorial Development,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178650,"May 23, 2022","June 17, 2022",,"December 31, 2025",BANK APPROVED,I,,0.0,123000000.0,,0.0,BURKINA FASO,,,,,,,"November 16, 2022",
P178047,Eastern and Southern Africa,Federal Democratic Republic of Ethiopia,,Development Response to Displacement Impacts Project in the Horn of Africa Phase II,"To improve access to basic social and economic services, expand livelihood opportunities and enhance environmental management for host communities and refugees in the target areas.",Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178047,"November 28, 2021","June 17, 2022","October 18, 2022","December 31, 2027",BANK APPROVED,I,,0.0,180000000.0,,0.0,Ministry of Finance,,,Substantial,,,,"February 21, 2024",
P174798,South Asia,Republic of India,,Fisheries Sector Prosperity Project,"To support the fisheries sector recovery with expanded access to working capital and insurance, improved fisheries value-chains, and enhanced fish product safety.
 

 [To be changed based on changes in Components. Some part of the PDO needs to be deleted. Not sure at this point of time what will progress and what will not.]","National Fisheries Development Board,Department of Fisheries, Ministry of Fisheries, Animal Husbandry and Dairying",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P174798,"December 6, 2021","June 17, 2022","August 13, 2024","June 30, 2027",BANK APPROVED,O,,150000000.0,0.0,,50000000.0,INDIA,,,Moderate,,,,"January 28, 2024",
P178566,Eastern and Southern Africa,Eastern and Southern Africa,,Food Systems Resilience Program for Eastern and Southern Africa,To increase the resilience of food systems and preparedness for food insecurity in Project areas,"Ministry of Agriculture, Ethiopia,Ministry of Agriculture and Livestock, Madagascar,Center for Coordination of Agricultural Research and Development for Southern Africa (CCARDESA),IGAD Agriculture and Environmental Division",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P178566,"February 28, 2022","June 21, 2022","August 16, 2022","June 29, 2029",BANK APPROVED,O,,0.0,808099970.0,,65500000.0,"Intergovernmental Authority on Development (IGAD),Federal Democratic Republic of Ethiopia,Republic of Madagascar,Center for Coordination of Agricultural Research and Development for Southern Africa (CCARDESA)",,,High,,,,"June 11, 2024",
P177712,South Asia,Kingdom of Bhutan,,Green and Resilient Growth DPC-1,"The operation aims to (i) strengthen resilient and private sector-led growth through fiscal sustainability and enhanced access to finance and markets, and (ii) foster green growth focused on renewable natural resources.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P177712,"May 7, 2022","June 21, 2022","June 23, 2022","June 30, 2023",BANK APPROVED,I,,0.0,52500000.0,,0.0,The Kingdom of Bhutan,,,,,,,"November 16, 2022",
P176744,Eastern and Southern Africa,Eastern and Southern Africa,,Additional Financing for the ACE II Project,To strengthen selected Eastern and Southern African higher education institutions to deliver quality post-graduate education and build collaborative research capacity in the regional priority areas.,"Ministry of Education, Science and Technology, Republic of Malawi,Ministry of Education and Vocational Training, United Republic of Tanzania,Ministry of Education and Sports,Ministry of Education, Republic of Rwanda,Inter-University Council for East Africa,Ministry of Education, Federal Democratic Republic of Ethiopia,Ministry of Education (MoE),Ministry of Science & Technology, Higher, Technical & Professional Education, Republic of Mozambique,Ministry of Education",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176744,"May 18, 2022","June 21, 2022",,"December 31, 2025",BANK APPROVED,I,,0.0,70000000.0,,0.0,"Ministry of Finance and Planning, United Republic of Tanzania,Ministry of Finance,National Treasury, Republic of Kenya,Ministry of Finance, Planning and Economic Development, Republic of Uganda,Ministry Of Finance and Economic Planning, Republic of Rwanda,Ministry of Economy and Finance, Republic of Mozambique,Federal Democratic Republic of Ethiopia,Ministry of Finance, Republic of Zambia",,B,,,,,"November 14, 2024",
P176575,Eastern and Southern Africa,Republic of Malawi,,Shire Valley Transformation Program - Phase 2,To develop irrigated commercial agriculture and strengthen the management of natural resources in the Program area.,Ministry of Agriculture,Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P176575,"September 28, 2021","June 21, 2022","September 12, 2022","September 30, 2028",BANK APPROVED,I,,0.0,134000000.0,,0.0,Republic of Malawi,,,High,,,,"December 14, 2023",
P176517,Eastern and Southern Africa,Eastern and Southern Africa,,"De-risking, inclusion and value enhancement of pastoral economies in the Horn of Africa","The objectives of the project are to enhance pastoralists' access to financial services for drought risk mitigation, include them in the value chains, and facilitate the livestock trade in the Horn of Africa","Ministry of Trade and Regional Integration of Ethiopia,PTA Reinsurance Company (ZEP-RE),Kenya Development Corporation,State Department of Livestock of Kenya,Ministry of Agriculture of Ethiopia,Federal Republic of Somalia,Ministry of Agriculture, Water, Fisheries, Livestock and Maritime Resources of Djibouti",TBD,https://projects.worldbank.org/en/projects-operations/project-detail/P176517,"June 30, 2021","June 21, 2022","July 21, 2022","September 30, 2027",BANK APPROVED,I,,0.0,327500000.0,,33000000.0,"Republic of Djibouti,Republic of Kenya,PTA Reinsurance Company (ZEP-RE),Ministry of Finance of Somalia,Federal Democratic Republic of Ethiopia",,,Substantial,,,,"June 24, 2024",
P173677,Western and Central Africa,Republic of Liberia,,Liberia Women Empowerment Project,"The project development objective is to improve social and livelihood services for women and girls in targeted communities, foster positive social norms and strengthen the government's capacity to advance women and girls’ empowerment.","Ministry of Gender, Children and Social Protection (MGCSP)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P173677,"June 28, 2021","June 22, 2022","May 16, 2023","June 30, 2027",BANK APPROVED,I,,0.0,44600000.0,,0.0,Republic of Liberia,,,Moderate,,,,"February 6, 2024",
P177460,Eastern and Southern Africa,Democratic Republic of the Congo,,DRC Foundational Economic Governance Reforms DPF,"Supporting the Government’s program of reforms to address DRC’s key governance challenges in public finances, market opening and forestry, in order to accelerate inclusive and climate resilient development.",Ministry of Finance,,https://projects.worldbank.org/en/projects-operations/project-detail/P177460,"March 28, 2022","June 23, 2022","August 24, 2022","June 30, 2023",BANK APPROVED,I,,0.0,250000000.0,,0.0,Ministry of Finance,,,,,,,"April 19, 2023",
P175356,Europe and Central Asia,Republic of Tajikistan,,Tajikistan Strengthening Water and Irrigation Management Project,The project development objective is to: (i) strengthen capacity for water resources planning and irrigation management in Tajikistan and (ii) improve performance of selected irrigation schemes in the Vakhsh and Zarafshon river basins.,"FVWRMP PMU under the ALRI,Agency for Land Reclamation and Irrigation (ALRI),Ministry of Energy and Water Resources (MEWR)",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P175356,"April 15, 2021","June 23, 2022","February 16, 2023","June 25, 2027",BANK APPROVED,G,,0.0,30000000.0,,17340000.0,Ministry of Finance (MoF),,,Substantial,,,,"March 15, 2024",
P175930,Latin America and Caribbean,Republic of Panama,,Panama Pandemic Response and Growth Recovery Development Policy Loan 2,"The objective of this operation is to protect human capital during the COVID-19 crisis, while strengthening institutions to foster human capital accumulation and support a more inclusive and sustainable economic recovery.",MINISTRY OF ECONOMY AND FINANCE,,https://projects.worldbank.org/en/projects-operations/project-detail/P175930,"June 22, 2021","June 24, 2022","August 25, 2022","December 29, 2023",BANK APPROVED,I,,250000000.0,0.0,,0.0,REPUBLIC OF PANAMA,,,,,,,"August 16, 2023",
P175783,Eastern and Southern Africa,Kingdom of Lesotho,,Lesotho Competitiveness and Financial Inclusion Project,"The project development objective is to increase access to business support services and financial products targeted at MSMEs and entrepreneurs, especially women and youth.","Ministry of Trade, Industry, Business Development, and Tourism",Yes,https://projects.worldbank.org/en/projects-operations/project-detail/P175783,"November 3, 2021","June 24, 2022","August 30, 2022","July 31, 2028",BANK APPROVED,G,,0.0,45000000.0,,7500000.0,Kingdom of Lesotho,,,Moderate,,,,"February 6, 2024",
